grupo_consolidacion_id,locations_count,masters_count,criterio_agrupacion,confianza,requiere_revision,taxids_unicos,dominios_unicos,orders_total,codigos_logisticos_total,distribuidores_max
GEO_1284,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,3,1,1
GEO_1285,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1286,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1287,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1288,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,4,2,1
GEO_1289,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1290,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1291,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1292,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,1,1
GEO_1293,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1294,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1295,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1296,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1297,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1298,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1299,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1300,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1301,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1302,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1303,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1304,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1305,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1306,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1307,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1308,4,1,GEO_PROXIMIDAD_TAXID,ALTA,False,2,1,59,3,1
GEO_1309,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,14,2,1
GEO_1310,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1311,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,5,1,1
GEO_1312,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1313,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,16,2,1
GEO_1314,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1315,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1316,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1317,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1318,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1319,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1320,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1321,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1322,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,25,4,3
GEO_1323,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1324,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1325,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1326,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,15,1,1
GEO_1327,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,1,1
GEO_1328,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1329,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1330,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1331,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1332,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1333,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,55,2,1
GEO_1334,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1335,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,15,1,1
GEO_1336,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,15,1,1
GEO_1337,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,15,1,1
GEO_1338,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1339,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1340,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,4,2,1
GEO_1341,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1342,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,1,1
GEO_1343,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1344,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1345,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1346,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,15,1,1
GEO_1347,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1348,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1349,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1350,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1351,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,45,3,2
GEO_1352,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1353,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,12,2,2
GEO_1354,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1355,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,10,1,1
GEO_1356,4,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1357,4,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1358,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1359,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,12,2,1
GEO_1360,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,2,1,1
GEO_1361,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,21,3,2
GEO_1362,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1363,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1364,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,14,2,2
GEO_1365,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,14,2,2
GEO_1366,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,2,1,6,2,1
GEO_1367,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1368,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1369,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1370,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1371,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,16,1,1
GEO_1372,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,38,3,2
GEO_1373,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1374,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1375,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1376,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1377,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1378,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1379,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1380,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1381,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1382,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1383,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1384,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1385,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1386,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,15,1,1
GEO_1387,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1388,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1389,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1390,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1391,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1392,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1393,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1394,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,2,2
GEO_1395,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,2,2
GEO_1396,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,1,1
GEO_1397,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1398,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1399,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1400,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1401,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1402,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1403,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1404,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,2,1,1
GEO_1405,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1406,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1407,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1408,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1409,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1410,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1411,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1412,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,9,2,2
GEO_1413,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1414,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1415,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1416,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,1,1
GEO_1417,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1418,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,14,2,1
GEO_1419,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,3,1,1
GEO_1420,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,2,1,1
GEO_1421,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1422,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1423,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1424,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1425,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,2,1,1
GEO_1426,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1427,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1428,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1429,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1430,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1431,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,2,2
GEO_1432,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1433,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,20,3,2
GEO_1434,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1435,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,39,4,3
GEO_1436,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,27,3,2
GEO_1437,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1438,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1439,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1440,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1441,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1442,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,5,1,1
GEO_1443,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1444,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1445,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1446,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1447,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1448,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,0,0
GEO_1449,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1450,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1451,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1452,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,3,2
GEO_1453,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1454,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,10,2,1
GEO_1455,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,47,2,1
GEO_1456,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1457,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,19,2,2
GEO_1458,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1459,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1460,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1461,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1462,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1463,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1464,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,16,1,1
GEO_1465,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1466,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1467,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,30,2,1
GEO_1468,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1469,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,2,1,88,4,1
GEO_1470,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,14,1,1
GEO_1471,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,14,1,1
GEO_1472,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1473,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1474,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1475,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1476,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,9,1,1
GEO_1477,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1478,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,8,1,1
GEO_1479,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1480,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1481,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,3,1,1
GEO_1482,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,17,3,2
GEO_1483,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1484,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1485,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1486,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1487,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1488,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,2,1,1
GEO_1489,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1490,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1491,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1492,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,1,1
GEO_1493,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,24,1,1
GEO_1494,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1495,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1496,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1497,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1498,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1499,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1500,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1501,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1502,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,1,1
GEO_1503,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,1,1
GEO_1504,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1505,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,8,2,2
GEO_1506,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1507,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1508,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1509,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1510,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1511,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,12,1,1
GEO_1512,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1513,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1514,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1515,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1516,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,18,1,1
GEO_1517,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1518,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1519,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1520,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1521,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1522,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1523,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1524,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,13,2,1
GEO_1525,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1526,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,7,1,1
GEO_1527,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1528,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1529,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1530,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1531,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1532,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1533,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1534,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1535,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,6,1,1
GEO_1536,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1537,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1538,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1539,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,4,1,1
GEO_1540,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1541,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1542,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1543,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1544,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1545,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1546,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1547,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1548,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,10,1,1
GEO_1549,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1550,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1551,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,4,2,2
GEO_1552,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,2,1,1
GEO_1553,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1554,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1555,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,22,5,3
GEO_1556,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1557,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1558,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,1,1
GEO_1559,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1560,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1561,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1562,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1563,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1564,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1565,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,19,3,2
GEO_1566,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1567,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1568,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,28,1,1
GEO_1569,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,28,3,2
GEO_1570,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,29,3,2
GEO_1571,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1572,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,28,3,2
GEO_1573,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,1,1
GEO_1574,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1575,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1576,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1577,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,0,0,0,0
GEO_1578,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_1579,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,67,3,2
